"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00167088",157,15,10,0,1,4,2,0,0,0,3,5,0,3,0,2,55,10,0,3,7,0,0,12,10,2,0,7,7,26,7,11,0,0,1,1,6,43,0,0,0,0,0,0,0,0,0,12,9,2,1,31,0,2,13,13,0,3,15,12,3,2,3,4,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,8,4,0,0,4,4,3,1,0,0,5,2,1,1,0,3,3,0,8,3,0,2,0,1,5,5,0,0,6,0,0,0,0,6,1,0,1,0,0,4
"E00167089",115,9,4,0,0,1,1,1,0,0,1,5,0,3,0,2,33,5,0,4,1,0,0,8,4,1,3,7,7,13,2,4,1,1,0,0,5,27,2,1,1,0,0,0,0,1,1,13,6,7,0,11,0,3,3,3,0,2,14,11,2,4,1,3,1,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,6,3,1,1,1,3,2,0,1,0,11,7,7,0,0,4,3,1,1,1,1,0,0,0,0,0,0,0,10,1,0,1,0,9,0,0,0,0,0,9
"E00167090",121,10,7,1,1,0,0,2,0,0,3,3,0,0,0,3,40,6,0,2,4,0,0,11,0,0,11,11,11,12,1,7,1,0,1,0,2,23,3,0,0,3,1,0,1,4,4,4,4,0,0,11,0,0,3,5,0,3,7,6,1,3,1,0,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,5,1,9,8,2,0,6,1,0,1,0,0,10,7,7,0,0,3,2,1,3,2,0,0,1,1,1,1,0,0,12,0,0,0,0,12,0,2,2,1,1,6
"E00167091",203,16,12,1,0,5,2,1,0,1,2,4,0,1,0,3,71,12,1,3,8,0,0,15,10,1,4,11,11,33,7,13,6,1,0,0,6,58,5,0,3,2,3,1,2,2,2,16,9,6,1,32,0,1,9,19,0,3,14,11,2,5,3,1,0,3,3,12,0,0,3,0,1,1,1,0,0,0,0,0,9,0,1,7,1,7,6,1,1,4,1,1,0,0,0,9,7,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,1,2,0,1,12
"E00167092",174,21,17,0,1,8,3,0,0,2,3,4,0,1,0,3,44,8,1,2,5,0,0,10,8,1,1,6,6,20,4,7,0,0,0,2,7,37,3,0,1,2,1,0,1,1,1,4,4,0,0,28,0,1,8,13,1,5,17,14,2,6,2,3,1,3,3,10,0,0,3,0,0,2,1,0,1,0,1,0,6,1,0,5,0,14,9,4,0,5,5,0,3,1,1,14,11,10,0,1,3,2,1,4,1,0,1,0,0,3,3,0,0,13,2,0,1,1,11,0,1,0,0,1,9
"E00167093",133,17,11,0,0,7,1,0,0,0,3,6,0,1,1,4,53,10,0,0,8,1,1,8,6,1,1,3,3,32,9,11,3,0,0,0,9,35,1,0,0,1,1,0,1,0,0,13,8,5,0,20,0,2,9,9,0,0,9,8,1,3,1,2,1,1,1,5,1,1,1,0,0,0,1,0,0,0,0,0,3,0,0,3,0,3,1,1,0,0,2,0,1,1,0,6,5,1,4,0,1,1,0,3,1,1,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,2
"E00167094",200,29,17,0,0,16,1,0,0,0,0,12,0,7,0,5,74,21,0,6,14,0,1,9,8,0,1,7,7,37,6,22,3,1,0,0,5,56,3,0,1,2,1,0,1,0,0,6,3,3,0,46,0,2,28,12,0,4,18,11,2,4,2,3,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,1,1,0,0,2,1,1,4,2,1,0,1,0,2,1,0,1,14,0,0,0,0,14,3,2,1,0,0,8
"E00167095",133,7,4,1,0,2,0,0,0,0,1,3,0,2,0,1,29,4,0,1,3,0,0,1,0,1,0,6,6,18,2,6,2,1,1,0,6,31,1,0,0,1,3,0,3,2,2,13,12,1,0,12,0,1,5,5,0,1,12,10,2,2,4,2,0,2,2,10,0,0,4,0,1,1,2,0,0,0,0,0,6,0,0,5,1,7,5,4,0,1,2,1,1,0,0,15,12,9,2,1,3,3,0,5,2,0,0,0,2,3,2,0,1,17,0,0,0,0,17,0,2,2,0,0,13
"E00167096",105,20,18,1,1,6,4,0,0,0,6,2,0,1,0,1,32,6,0,1,5,0,0,2,1,0,1,3,3,21,9,7,0,0,0,0,5,33,2,0,0,2,0,0,0,0,0,10,4,6,0,21,0,0,12,6,0,3,15,12,0,2,0,8,2,3,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,1,2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167097",163,25,22,3,0,6,9,0,1,0,3,3,0,1,0,2,63,15,2,3,8,1,1,3,3,0,0,9,9,36,12,17,2,0,0,0,5,43,1,1,0,0,2,0,2,3,3,2,2,0,0,35,0,2,17,14,0,2,13,7,0,2,1,4,0,6,6,5,0,0,1,0,0,0,0,1,1,0,0,1,3,1,0,2,0,4,3,0,0,3,1,0,0,1,0,4,2,0,2,0,2,2,0,3,0,0,0,0,0,3,1,0,2,3,0,0,0,0,3,0,0,0,0,0,3
"E00167098",117,10,10,2,0,3,3,1,0,0,1,0,0,0,0,0,42,12,1,2,8,0,1,2,2,0,0,2,2,26,13,12,0,0,0,0,1,47,3,2,0,1,1,0,1,2,2,2,2,0,0,39,0,0,28,4,0,7,4,3,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,5,5,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,5,0,0,0,0,5,0,3,1,0,0,1
"E00167099",92,13,8,1,0,5,2,0,0,0,0,5,0,2,1,2,27,3,0,1,2,0,0,1,1,0,0,2,2,21,9,10,1,0,0,0,1,41,1,0,0,1,0,0,0,0,0,8,8,0,0,32,0,2,19,7,0,4,5,4,0,1,1,2,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0
"E00167100",438,86,70,8,4,32,18,0,0,2,6,16,0,3,1,12,140,36,3,4,25,3,1,4,2,0,2,11,11,89,25,52,2,0,0,2,8,150,4,1,1,2,4,0,4,2,2,23,17,6,0,117,0,2,80,28,0,7,24,19,4,4,2,8,1,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,2,7,4,2,0,2,3,1,2,0,0,13,11,7,3,1,2,2,0,2,2,1,0,1,0,0,0,0,0,10,0,0,0,0,10,1,0,1,0,0,8
"E00167101",205,45,39,4,2,17,13,0,0,0,3,6,0,1,0,5,67,15,0,2,11,0,2,6,4,1,1,3,3,43,25,16,1,0,0,0,1,58,1,0,0,1,1,0,1,1,1,9,6,3,0,46,0,2,26,14,0,4,19,17,2,7,4,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,3,3,0,0,0,0,0,0,0,7,4,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,1,0,0,3
"E00167102",156,18,14,0,1,8,2,0,0,1,2,4,0,3,0,1,34,16,4,4,6,0,2,6,3,0,3,0,0,12,1,6,2,0,0,0,3,41,4,2,2,0,1,0,1,1,1,9,6,3,0,26,0,1,14,8,0,3,6,5,1,2,0,2,0,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,4,3,0,1,0,0,0,0,0,20,20,18,2,0,0,0,0,9,1,0,1,0,0,8,8,0,0,19,0,0,0,0,19,1,0,3,0,1,14
"E00167103",179,36,31,6,1,12,12,0,0,0,0,5,0,0,0,5,78,20,1,1,18,0,0,9,7,1,1,2,2,47,9,30,4,0,0,0,4,43,5,2,1,2,1,1,0,1,1,5,4,1,0,31,0,1,23,7,0,0,16,13,4,4,0,3,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,1,0,0,1
"E00167104",179,39,32,3,1,16,9,0,0,0,3,7,0,2,0,5,65,13,1,0,10,2,0,3,3,0,0,4,4,45,11,25,5,1,0,0,3,50,4,0,0,4,0,0,0,1,1,5,5,0,0,40,0,1,28,11,0,0,12,10,2,4,2,0,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,6,5,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,1
"E00167105",142,7,5,0,1,1,0,0,0,0,3,2,0,1,0,1,25,3,1,0,2,0,0,7,1,2,4,5,5,10,1,4,1,3,0,0,1,17,3,1,0,2,1,0,1,0,0,1,1,0,0,12,1,1,4,4,0,2,16,12,3,2,2,4,1,4,4,11,1,1,2,1,0,0,1,0,2,2,0,0,6,0,0,5,1,12,8,5,0,3,4,1,2,1,0,22,13,13,0,0,9,7,2,14,5,3,0,1,1,9,7,0,2,18,0,0,0,0,18,2,0,6,0,1,9
"E00167106",232,37,31,2,1,13,13,0,1,0,1,6,0,2,0,4,84,21,1,3,17,0,0,5,4,1,0,7,7,51,8,34,2,0,0,2,5,62,3,1,0,2,1,0,1,1,1,5,4,0,1,52,0,2,38,10,0,2,21,13,1,6,3,2,1,8,8,4,0,0,2,1,0,0,0,1,1,1,0,0,1,0,0,1,0,7,2,1,0,1,5,2,2,1,0,6,4,3,0,1,2,1,1,6,3,1,0,1,1,3,2,0,1,5,0,0,0,0,5,1,1,2,0,0,1
"E00167107",136,27,24,2,1,12,8,1,0,0,0,3,0,1,0,2,42,12,1,1,10,0,0,6,2,0,4,2,2,22,6,10,3,1,0,1,1,33,4,2,0,2,1,0,1,0,0,3,2,1,0,25,0,2,17,5,0,1,15,14,4,5,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,2,1,0,1,3,1,1,0,1,4,3,2,0,1,1,1,0,3,0,0,0,0,0,3,3,0,0,6,0,0,0,0,6,0,2,1,0,0,3
"E00167108",170,14,10,0,0,3,2,1,0,2,2,4,0,1,0,3,34,10,1,0,9,0,0,3,1,1,1,5,5,16,4,8,1,1,0,0,2,32,7,2,0,5,6,0,6,1,1,4,4,0,0,14,0,0,10,2,0,2,21,17,2,7,4,4,0,4,4,9,0,0,5,0,0,2,3,0,3,2,0,1,1,0,0,1,0,14,10,7,1,2,4,1,0,1,2,15,13,11,1,1,2,2,0,9,2,0,1,0,1,7,5,1,1,22,0,0,0,0,22,1,5,4,1,1,10
"E00167109",152,14,11,1,1,5,2,1,1,0,0,3,0,1,0,2,48,17,1,2,14,0,0,3,2,0,1,2,2,26,0,25,0,0,0,0,1,42,2,0,0,2,1,1,0,1,1,8,5,2,1,30,0,1,24,3,0,2,19,16,3,8,0,4,1,3,3,4,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,3,0,8,3,1,0,2,5,3,0,1,1,6,6,6,0,0,0,0,0,4,1,1,0,0,0,3,3,0,0,7,0,0,0,0,7,0,1,2,0,0,4
"E00167110",161,18,12,1,1,5,3,0,0,0,2,6,0,2,0,4,62,28,1,6,21,0,0,9,6,1,2,2,2,23,2,18,2,0,0,0,1,32,1,0,0,1,0,0,0,0,0,3,3,0,0,28,1,0,20,6,0,1,17,14,1,6,1,5,1,3,3,11,0,0,1,0,0,0,1,0,2,2,0,0,8,0,0,8,0,2,1,0,0,1,1,0,0,0,1,8,6,4,1,1,2,1,1,1,1,0,0,1,0,0,0,0,0,10,0,0,0,0,10,0,3,2,0,0,5
"E00167111",218,44,36,3,1,14,12,3,0,0,3,8,0,6,0,2,83,28,1,2,25,0,0,5,4,0,1,5,5,45,10,29,3,0,0,0,3,45,2,1,1,0,1,0,1,1,1,3,2,1,0,38,0,2,30,4,0,2,21,16,2,5,3,6,0,5,5,4,0,0,1,0,0,0,1,0,1,1,0,0,2,1,0,1,0,10,3,1,1,1,7,6,1,0,0,6,5,4,0,1,1,0,1,2,1,0,0,1,0,1,1,0,0,3,0,0,0,0,3,0,0,1,0,0,2
"E00167112",525,80,70,7,5,34,18,0,0,0,6,10,0,2,0,8,209,65,2,5,57,0,1,13,9,1,3,12,12,119,24,85,3,0,0,2,5,128,10,6,0,4,1,0,1,5,5,8,3,4,1,104,1,2,74,24,0,3,35,28,3,8,4,10,3,7,7,8,1,1,3,0,0,0,3,0,2,2,0,0,2,0,0,2,0,14,7,3,0,4,7,0,6,1,0,20,13,11,1,1,7,7,0,6,3,1,0,2,0,3,2,0,1,25,1,0,1,0,24,2,5,6,0,2,9
"E00167113",169,20,15,1,0,7,4,2,0,0,1,5,0,2,0,3,51,13,0,1,12,0,0,4,4,0,0,9,9,25,3,17,4,0,0,0,1,32,1,0,0,1,4,2,2,1,1,3,2,0,1,23,0,2,14,4,0,3,19,16,2,7,2,5,0,3,3,10,0,0,1,0,1,0,0,0,0,0,0,0,9,0,0,9,0,10,9,3,0,6,1,1,0,0,0,13,11,10,1,0,2,1,1,4,0,0,0,0,0,4,4,0,0,10,0,0,0,0,10,0,1,3,0,0,6
"E00167114",170,17,10,1,2,5,1,0,0,0,1,7,0,1,1,5,28,8,0,1,7,0,0,4,3,1,0,7,7,9,1,5,0,0,0,1,2,22,5,1,0,4,3,0,3,1,1,3,3,0,0,10,0,0,8,1,0,1,24,12,0,6,0,4,2,12,12,16,1,1,4,0,1,0,2,1,3,2,1,0,8,0,0,8,0,12,8,3,0,5,4,0,1,1,2,16,13,11,2,0,3,2,1,11,1,0,0,1,0,10,9,0,1,24,4,0,2,2,20,0,4,1,0,0,15
"E00167115",407,60,44,2,3,17,17,1,0,1,3,16,0,5,1,10,144,45,5,2,38,0,0,10,8,0,2,11,11,78,11,52,5,4,0,2,4,102,8,0,0,8,3,0,3,3,3,4,2,2,0,84,0,1,63,12,0,8,47,34,6,18,2,7,1,13,13,14,1,1,4,0,1,0,2,1,1,1,0,0,8,1,0,7,0,7,6,4,1,1,1,0,0,1,0,10,6,2,4,0,4,4,0,4,0,0,0,0,0,4,3,1,0,19,1,0,0,1,18,0,0,5,0,3,10
"E00167116",111,10,6,0,2,2,2,0,0,0,0,4,0,2,0,2,23,4,0,0,3,1,0,1,0,0,1,2,2,16,2,10,2,0,0,0,2,15,1,1,0,0,1,0,1,0,0,1,0,0,1,12,0,0,9,2,0,1,13,7,0,3,3,1,0,6,6,9,0,0,1,0,0,1,0,0,2,2,0,0,6,0,1,4,1,11,8,4,1,3,3,1,0,2,0,12,12,10,0,2,0,0,0,6,1,0,1,0,0,5,5,0,0,12,0,0,0,0,12,2,5,1,0,1,3
"E00167117",92,22,17,0,0,11,5,1,0,0,0,5,0,4,0,1,32,8,0,3,5,0,0,6,5,0,1,2,2,16,3,13,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,3,0,1,21,0,0,13,8,0,0,5,5,0,3,0,2,0,0,0,3,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"E00167118",183,41,32,4,4,15,4,2,0,0,3,9,1,2,0,6,75,25,2,2,20,0,1,4,4,0,0,3,3,43,10,27,2,1,1,0,2,37,4,1,0,3,1,1,0,0,0,1,1,0,0,31,1,0,20,8,0,2,13,7,2,2,0,3,0,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,2,0,0,2,3,1,2,0,0,2,2,2,0,0,0,0,0,3,2,0,0,1,1,1,0,0,1,4,1,0,0,1,3,1,0,0,0,0,2
"E00167119",170,33,24,0,4,9,7,1,0,1,2,9,0,4,0,5,51,12,1,2,8,1,0,2,1,0,1,7,7,30,4,20,4,0,0,1,1,34,2,0,0,2,0,0,0,0,0,4,4,0,0,28,0,0,15,9,0,4,18,13,2,6,0,4,1,5,5,13,0,0,2,0,0,0,2,0,5,1,3,1,6,0,0,6,0,3,2,2,0,0,1,1,0,0,0,10,9,6,0,3,1,1,0,3,0,0,0,0,0,3,3,0,0,5,0,0,0,0,5,0,1,0,0,1,3
"E00167120",176,31,22,2,3,8,5,0,1,1,2,9,0,2,0,7,51,19,2,3,14,0,0,2,2,0,0,5,5,25,6,13,1,0,1,0,4,39,3,0,0,3,2,1,1,0,0,4,2,1,1,30,0,0,23,5,0,2,17,12,3,3,3,3,0,5,5,12,0,0,2,0,0,1,1,0,4,2,2,0,6,0,0,5,1,4,4,0,0,4,0,0,0,0,0,3,3,3,0,0,0,0,0,3,2,0,0,0,2,1,1,0,0,16,0,0,0,0,16,1,6,2,0,0,7
"E00167121",194,60,56,4,0,24,24,2,0,1,1,4,0,0,0,4,55,17,0,3,14,0,0,5,4,0,1,1,1,32,2,26,1,0,0,1,2,51,1,1,0,0,0,0,0,0,0,2,2,0,0,48,0,2,39,4,0,3,15,14,1,9,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,4,2,2,0,0,2,2,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,4,0,0,0,0,4,0,1,2,1,0,0
"E00167122",140,25,22,3,0,10,8,0,0,1,0,3,0,3,0,0,52,12,0,0,12,0,0,3,2,1,0,0,0,37,5,24,3,0,0,1,4,46,5,3,0,2,1,1,0,1,1,3,2,1,0,36,0,0,30,5,0,1,8,7,1,2,2,0,2,1,1,4,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1
"E00167123",145,14,11,0,0,8,2,0,0,0,1,3,0,0,0,3,25,8,0,0,6,0,2,3,1,0,2,3,3,11,1,7,1,1,0,1,0,20,2,1,0,1,2,0,2,1,1,5,4,1,0,10,0,0,7,2,0,1,28,22,2,2,12,6,0,6,6,13,0,0,1,0,0,0,1,0,2,2,0,0,10,0,0,10,0,10,9,4,1,4,1,0,1,0,0,13,10,7,3,0,3,3,0,4,1,0,0,1,0,3,2,1,0,18,1,0,1,0,17,2,2,5,1,1,6
"E00167124",178,12,7,1,1,2,0,1,0,2,0,5,0,3,0,2,67,4,1,0,3,0,0,27,7,1,19,19,19,17,0,7,1,8,0,0,1,43,3,1,1,1,2,0,2,8,8,6,1,5,0,24,0,0,13,7,0,4,14,6,1,2,1,2,0,8,8,5,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,4,0,9,7,3,0,4,2,1,1,0,0,14,9,9,0,0,5,5,0,2,1,0,0,0,1,1,1,0,0,12,0,0,0,0,12,0,2,6,0,0,4
"E00167125",118,21,18,2,2,6,4,0,2,1,1,3,0,1,0,2,44,15,0,1,14,0,0,3,2,0,1,5,5,21,7,11,0,0,0,3,0,33,6,0,1,5,0,0,0,0,0,1,1,0,0,26,1,0,12,9,0,4,11,6,1,1,2,2,0,5,5,3,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,2,0,0,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
"E00167126",264,39,27,2,1,12,9,0,1,1,1,12,0,2,0,10,112,46,2,3,40,0,1,9,6,1,2,4,4,53,3,43,1,0,0,0,6,62,7,2,1,4,0,0,0,1,1,10,8,2,0,44,0,0,33,9,0,2,25,20,0,13,1,4,2,5,5,7,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,3,1,5,0,0,0,0,5,2,1,1,1,8,7,7,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,5,0,0,0,0,5,0,2,0,1,0,2
"E00167127",174,39,34,6,3,13,6,1,1,0,4,5,0,1,0,4,60,19,0,1,18,0,0,7,7,0,0,3,3,31,9,17,4,0,0,1,0,39,3,0,0,3,1,0,1,1,1,3,2,1,0,31,0,0,20,7,0,4,19,14,1,7,2,4,0,5,5,8,0,0,3,0,0,0,3,0,3,2,0,1,2,0,0,2,0,3,3,3,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,2,2,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
"E00167128",94,10,7,0,2,2,1,0,0,0,2,3,0,2,0,1,9,1,0,0,1,0,0,2,0,0,2,1,1,5,1,1,0,2,0,1,0,14,0,0,0,0,1,0,1,0,0,7,6,1,0,6,0,1,3,1,0,1,8,4,0,2,1,1,0,4,4,9,1,1,2,0,0,1,1,0,1,0,1,0,5,1,0,4,0,15,9,2,0,7,6,3,1,2,0,9,9,7,0,2,0,0,0,11,2,0,2,0,0,9,8,1,0,9,1,0,1,0,8,0,2,3,0,1,2
"E00167129",392,59,54,4,1,23,22,2,0,0,2,5,0,0,0,5,128,44,2,3,39,0,0,8,5,0,3,9,9,67,13,47,2,0,0,1,4,109,8,1,0,7,1,0,1,3,3,11,5,2,4,86,0,3,62,14,0,7,33,25,4,17,1,2,1,8,8,11,0,0,8,0,0,1,7,0,0,0,0,0,3,0,0,3,0,15,4,0,1,3,11,1,7,3,0,21,17,13,4,0,4,4,0,5,1,0,0,1,0,4,2,0,2,11,0,0,0,0,11,0,1,2,1,0,7
"E00167130",525,102,85,2,4,40,23,5,0,0,11,17,0,3,1,13,190,47,6,4,35,0,2,18,13,0,5,14,14,111,12,79,7,2,1,1,9,114,5,1,0,4,8,2,6,1,1,6,5,1,0,94,1,0,64,18,0,11,37,29,2,12,4,11,0,8,8,14,0,0,4,0,1,0,3,0,3,2,1,0,7,0,0,7,0,16,13,4,1,8,3,0,2,1,0,16,11,11,0,0,5,5,0,11,3,0,1,1,1,8,8,0,0,25,2,0,0,2,23,0,5,6,0,3,9
"E00167131",48,5,5,0,1,2,1,0,0,0,1,0,0,0,0,0,5,1,0,0,1,0,0,1,1,0,0,2,2,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,9,8,0,4,0,2,2,1,1,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,3,3,0,0,1,0,0,0,1,7,4,4,0,0,3,3,0,6,1,0,1,0,0,5,3,2,0,6,0,0,0,0,6,1,1,1,0,0,3
"E00167132",300,64,57,6,1,28,20,0,0,2,0,7,0,1,0,6,111,37,4,4,28,1,0,8,6,0,2,2,2,64,8,46,2,0,1,1,6,83,8,4,1,3,2,0,2,0,0,3,2,1,0,70,0,0,53,14,0,3,23,18,2,14,0,1,1,5,5,3,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,8,0,0,0,0,8,0,1,3,0,0,4
"E00167133",92,12,10,0,4,5,1,0,0,0,0,2,0,2,0,0,15,6,0,2,4,0,0,0,0,0,0,4,4,5,1,3,0,1,0,0,0,19,1,1,0,0,2,0,2,0,0,3,0,3,0,13,0,0,9,3,0,1,12,9,2,1,3,2,1,3,3,9,0,0,3,0,0,2,1,0,2,0,0,2,4,0,1,3,0,6,6,5,0,1,0,0,0,0,0,5,4,4,0,0,1,1,0,7,3,0,0,0,3,4,4,0,0,7,1,0,1,0,6,2,1,1,0,0,2
"E00167134",180,37,29,0,3,14,6,2,0,0,4,8,0,2,0,6,61,17,0,3,13,0,1,8,6,2,0,5,5,31,8,17,0,0,0,2,4,35,1,0,0,1,0,0,0,2,2,3,2,1,0,29,0,0,14,12,0,3,21,19,1,10,1,6,1,2,2,4,0,0,1,0,0,0,1,0,2,1,1,0,1,0,0,1,0,3,1,1,0,0,2,1,0,1,0,15,14,14,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,3,0,0,1,0,0,2
"E00167135",196,43,36,5,1,15,10,1,0,1,3,7,0,3,0,4,73,20,0,4,16,0,0,7,5,0,2,6,6,40,2,33,0,1,0,3,1,53,3,1,0,2,1,1,0,1,1,1,1,0,0,47,1,1,29,13,0,3,15,10,3,3,1,3,0,5,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,3,0,2,1,1,0,0,0,4,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"E00167136",70,7,5,1,0,1,0,0,0,0,3,2,0,1,0,1,6,0,0,0,0,0,0,1,0,0,1,2,2,3,0,2,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,3,1,0,0,15,11,2,4,2,2,1,4,4,6,0,0,0,0,0,0,0,0,3,2,1,0,3,0,0,3,0,7,4,2,0,2,3,0,2,0,1,8,6,6,0,0,2,2,0,3,2,0,0,1,1,1,1,0,0,12,3,0,3,0,9,0,3,0,0,2,4
"E00167137",172,43,35,4,1,13,14,1,0,0,2,8,0,0,0,8,55,16,1,1,13,1,0,7,5,2,0,3,3,29,10,14,1,0,0,0,4,55,4,0,0,4,1,1,0,1,1,3,3,0,0,46,1,1,32,9,0,3,11,9,0,8,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,2,1,1,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
