"GeographyCode","KS202EW0001","KS202EW0002","KS202EW0003","KS202EW0004","KS202EW0005","KS202EW0006","KS202EW0007","KS202EW0008","KS202EW0009","KS202EW0010","KS202EW0011","KS202EW0012","KS202EW0013","KS202EW0014","KS202EW0015","KS202EW0016","KS202EW0017","KS202EW0018","KS202EW0019","KS202EW0020","KS202EW0021","KS202EW0022","KS202EW0023","KS202EW0024","KS202EW0025","KS202EW0026","KS202EW0027","KS202EW0028","KS202EW0029","KS202EW0030","KS202EW0031","KS202EW0032","KS202EW0033","KS202EW0034","KS202EW0035","KS202EW0036","KS202EW0037","KS202EW0038","KS202EW0039","KS202EW0040","KS202EW0041","KS202EW0042","KS202EW0043","KS202EW0044","KS202EW0045","KS202EW0046","KS202EW0047","KS202EW0048","KS202EW0049","KS202EW0050","KS202EW0051","KS202EW0052","KS202EW0053","KS202EW0054","KS202EW0055","KS202EW0056","KS202EW0057","KS202EW0058","KS202EW0059","KS202EW0060","KS202EW0061","KS202EW0062","KS202EW0063","KS202EW0064","KS202EW0065","KS202EW0066","KS202EW0067","KS202EW0068","KS202EW0069","KS202EW0070","KS202EW0071","KS202EW0072","KS202EW0073","KS202EW0074"
"E01032770",1191,250,42,18,881,1191,2,0,0,1189,1191,8,2,2,1179,1191,1,2,1,1187,1191,284,83,824,1191,0,0,0,1191,1191,14,0,0,0,1,0,1176,1191,551,46,594,20.9907640638119,3.5264483627204,1.51133501259446,73.9714525608732,0.167926112510495,0,0,99.8320738874895,0.671704450041982,0.167926112510495,0.167926112510495,98.992443324937,0.0839630562552477,0.167926112510495,0.0839630562552477,99.664147774979,23.8455079764903,6.96893366918556,69.1855583543241,0,0,0,100,1.17548278757347,0,0,0,0.0839630562552477,0,98.7405541561713,46.2636439966415,3.86230058774139,49.8740554156171
"E01032771",1104,198,43,22,841,1104,0,0,3,1101,1104,11,3,0,1090,1104,2,0,0,1102,1104,344,66,694,1104,0,0,0,1104,1104,10,0,0,0,1,0,1093,1104,466,35,603,17.9347826086957,3.89492753623188,1.99275362318841,76.1775362318841,0,0,0.271739130434783,99.7282608695652,0.996376811594203,0.271739130434783,0,98.731884057971,0.181159420289855,0,0,99.8188405797101,31.1594202898551,5.97826086956522,62.8623188405797,0,0,0,100,0.905797101449275,0,0,0,0.0905797101449275,0,99.0036231884058,42.2101449275362,3.17028985507246,54.6195652173913
"E01032772",1135,263,23,20,829,1135,3,3,2,1127,1135,8,3,1,1123,1135,4,1,0,1130,1135,392,49,694,1135,0,0,0,1135,1135,18,1,0,0,1,0,1115,1135,398,34,703,23.1718061674009,2.02643171806167,1.76211453744493,73.0396475770925,0.26431718061674,0.26431718061674,0.176211453744493,99.295154185022,0.704845814977974,0.26431718061674,0.0881057268722467,98.942731277533,0.352422907488987,0.0881057268722467,0,99.5594713656388,34.5374449339207,4.31718061674009,61.1453744493392,0,0,0,100,1.58590308370044,0.0881057268722467,0,0,0.0881057268722467,0,98.2378854625551,35.0660792951542,2.99559471365639,61.9383259911894
"E01032773",1561,294,55,18,1194,1561,4,0,1,1556,1561,7,5,0,1549,1561,4,0,0,1557,1561,469,103,989,1561,0,0,0,1561,1561,14,0,0,0,0,0,1547,1561,666,56,839,18.8340807174888,3.52338244714926,1.1531069827034,76.4894298526585,0.25624599615631,0,0.0640614990390775,99.6796925048046,0.448430493273543,0.320307495195388,0,99.2312620115311,0.25624599615631,0,0,99.7437540038437,30.0448430493274,6.59833440102498,63.3568225496477,0,0,0,100,0.896860986547085,0,0,0,0,0,99.1031390134529,42.6649583600256,3.58744394618834,53.747597693786
"E01032774",1298,355,60,12,871,1298,5,1,1,1291,1298,10,1,4,1283,1298,2,0,0,1296,1298,397,83,818,1298,0,0,0,1298,1298,13,0,0,0,0,0,1285,1298,434,30,834,27.3497688751926,4.62249614791988,0.924499229583975,67.1032357473035,0.385208012326656,0.0770416024653313,0.0770416024653313,99.4607087827427,0.770416024653313,0.0770416024653313,0.308166409861325,98.84437596302,0.154083204930663,0,0,99.8459167950693,30.5855161787365,6.3944530046225,63.020030816641,0,0,0,100,1.00154083204931,0,0,0,0,0,98.9984591679507,33.4360554699538,2.31124807395994,64.2526964560863
"E01032775",1108,227,63,18,800,1108,7,1,1,1099,1108,11,3,4,1090,1108,2,0,2,1104,1108,244,92,772,1108,0,0,0,1108,1108,7,0,1,0,1,0,1099,1108,512,31,565,20.4873646209386,5.68592057761733,1.62454873646209,72.202166064982,0.631768953068592,0.0902527075812274,0.0902527075812274,99.187725631769,0.992779783393502,0.270758122743682,0.36101083032491,98.3754512635379,0.180505415162455,0,0.180505415162455,99.6389891696751,22.0216606498195,8.30324909747292,69.6750902527076,0,0,0,100,0.631768953068592,0,0.0902527075812274,0,0.0902527075812274,0,99.187725631769,46.2093862815885,2.79783393501805,50.9927797833935
"E01032776",1076,191,39,15,831,1076,4,0,1,1071,1076,7,3,0,1066,1076,2,0,0,1074,1076,218,64,794,1076,0,0,0,1076,1076,18,0,0,0,1,0,1057,1076,579,32,465,17.7509293680297,3.62453531598513,1.39405204460967,77.2304832713755,0.371747211895911,0,0.0929368029739777,99.5353159851301,0.650557620817844,0.278810408921933,0,99.0706319702602,0.185873605947955,0,0,99.8141263940521,20.2602230483271,5.94795539033457,73.7918215613383,0,0,0,100,1.6728624535316,0,0,0,0.0929368029739777,0,98.2342007434944,53.8104089219331,2.97397769516729,43.2156133828996
"E01032777",1141,275,53,12,801,1141,5,0,1,1135,1141,7,5,0,1129,1141,1,0,1,1139,1141,359,75,707,1141,1,0,0,1140,1141,13,0,0,0,1,0,1127,1141,408,27,706,24.1016652059597,4.64504820333041,1.05170902716915,70.2015775635408,0.438212094653812,0,0.0876424189307625,99.4741454864154,0.613496932515337,0.438212094653812,0,98.9482909728309,0.0876424189307625,0,0.0876424189307625,99.8247151621385,31.4636283961437,6.57318141980719,61.9631901840491,0.0876424189307625,0,0,99.9123575810692,1.13935144609991,0,0,0,0.0876424189307625,0,98.7730061349693,35.7581069237511,2.36634531113059,61.8755477651183
"E01032778",1108,238,36,9,825,1108,3,1,1,1103,1108,4,0,0,1104,1108,3,0,1,1104,1108,261,51,796,1108,0,0,0,1108,1108,11,0,1,0,0,0,1096,1108,540,20,548,21.4801444043321,3.24909747292419,0.812274368231047,74.4584837545126,0.270758122743682,0.0902527075812274,0.0902527075812274,99.5487364620939,0.36101083032491,0,0,99.6389891696751,0.270758122743682,0,0.0902527075812274,99.6389891696751,23.5559566787004,4.6028880866426,71.841155234657,0,0,0,100,0.992779783393502,0,0.0902527075812274,0,0,0,98.9169675090253,48.7364620938628,1.80505415162455,49.4584837545126
"E01032779",1089,228,23,12,826,1089,10,1,2,1076,1089,8,4,3,1074,1089,0,1,0,1088,1089,330,46,713,1089,0,0,0,1089,1089,20,0,0,0,0,0,1069,1089,461,20,608,20.9366391184573,2.11202938475666,1.10192837465565,75.8494031221304,0.918273645546373,0.0918273645546373,0.183654729109275,98.8062442607897,0.734618916437098,0.367309458218549,0.275482093663912,98.6225895316804,0,0.0918273645546373,0,99.9081726354454,30.3030303030303,4.22405876951331,65.4729109274564,0,0,0,100,1.83654729109275,0,0,0,0,0,98.1634527089072,42.3324150596878,1.83654729109275,55.8310376492195
"E01032780",1333,252,77,24,980,1333,7,4,0,1322,1333,12,4,4,1313,1333,11,0,1,1321,1333,278,115,940,1333,0,0,1,1332,1333,23,0,0,0,0,0,1310,1333,646,40,647,18.9047261815454,5.77644411102776,1.80045011252813,73.5183795948987,0.525131282820705,0.300075018754689,0,99.1747936984246,0.900225056264066,0.300075018754689,0.300075018754689,98.4996249062266,0.825206301575394,0,0.0750187546886722,99.0997749437359,20.8552138034509,8.6271567891973,70.5176294073518,0,0,0.0750187546886722,99.9249812453113,1.72543135783946,0,0,0,0,0,98.2745686421605,48.4621155288822,3.00075018754689,48.5371342835709
"E01032781",1535,339,70,33,1093,1535,8,0,4,1523,1535,16,4,2,1513,1535,4,1,0,1530,1535,378,124,1033,1535,0,0,0,1535,1535,13,1,0,0,0,0,1521,1535,649,61,825,22.0846905537459,4.56026058631922,2.14983713355049,71.2052117263844,0.521172638436482,0,0.260586319218241,99.2182410423453,1.04234527687296,0.260586319218241,0.130293159609121,98.5667752442997,0.260586319218241,0.0651465798045603,0,99.6742671009772,24.6254071661238,8.07817589576547,67.2964169381108,0,0,0,100,0.846905537459283,0.0651465798045603,0,0,0,0,99.0879478827362,42.2801302931596,3.97394136807818,53.7459283387622
"E01032782",1614,339,63,23,1189,1614,5,1,1,1607,1614,9,4,1,1600,1614,3,0,1,1610,1614,533,91,990,1614,0,0,0,1614,1614,8,0,0,0,0,0,1606,1614,616,39,959,21.003717472119,3.90334572490706,1.42503097893432,73.6679058240397,0.309789343246592,0.0619578686493185,0.0619578686493185,99.5662949194548,0.557620817843866,0.247831474597274,0.0619578686493185,99.1325898389096,0.185873605947955,0,0.0619578686493185,99.7521685254027,33.0235439900867,5.63816604708798,61.3382899628253,0,0,0,100,0.495662949194548,0,0,0,0,0,99.5043370508054,38.1660470879802,2.41635687732342,59.4175960346964
"E01032783",1383,343,73,8,959,1383,4,5,0,1374,1383,9,4,2,1368,1383,5,0,1,1377,1383,379,118,886,1383,0,0,0,1383,1383,12,0,0,0,0,0,1371,1383,522,36,825,24.8011569052784,5.27838033261027,0.578452639190166,69.3420101229212,0.289226319595083,0.361532899493854,0,99.3492407809111,0.650759219088937,0.289226319595083,0.144613159797542,98.9154013015184,0.361532899493854,0,0.0723065798987708,99.5661605206074,27.4041937816341,8.53217642805495,64.0636297903109,0,0,0,100,0.867678958785249,0,0,0,0,0,99.1323210412148,37.7440347071584,2.60303687635575,59.6529284164859
"E01032784",1516,527,81,18,890,1516,15,7,2,1492,1516,12,1,3,1500,1516,11,0,2,1503,1516,460,112,944,1516,0,0,0,1516,1516,21,0,0,0,2,0,1493,1516,371,24,1121,34.7625329815303,5.34300791556728,1.18733509234828,58.7071240105541,0.989445910290238,0.461741424802111,0.131926121372032,98.4168865435356,0.79155672823219,0.0659630606860158,0.197889182058048,98.9445910290237,0.725593667546174,0,0.131926121372032,99.1424802110818,30.3430079155673,7.38786279683377,62.2691292875989,0,0,0,100,1.38522427440633,0,0,0,0.131926121372032,0,98.4828496042216,24.4722955145119,1.58311345646438,73.9445910290237
"E01032785",1348,400,82,14,852,1348,16,0,0,1332,1348,19,7,0,1322,1348,6,0,0,1342,1348,423,114,811,1348,1,0,0,1347,1348,27,0,0,0,1,0,1320,1348,358,36,954,29.673590504451,6.08308605341246,1.03857566765579,63.2047477744807,1.18694362017804,0,0,98.813056379822,1.40949554896142,0.519287833827893,0,98.0712166172107,0.445103857566766,0,0,99.5548961424332,31.379821958457,8.45697329376855,60.1632047477745,0.0741839762611276,0,0,99.9258160237389,2.00296735905045,0,0,0,0.0741839762611276,0,97.9228486646884,26.5578635014837,2.67062314540059,70.7715133531157
"E01032786",1561,465,53,18,1025,1561,9,5,3,1544,1561,13,3,3,1542,1561,5,0,1,1555,1561,669,79,813,1561,0,0,0,1561,1561,21,1,0,0,3,0,1536,1561,309,22,1230,29.788597053171,3.39525944907111,1.1531069827034,65.6630365150545,0.576553491351698,0.320307495195388,0.192184497117233,98.9109545163357,0.832799487508008,0.192184497117233,0.192184497117233,98.7828315182575,0.320307495195388,0,0.0640614990390775,99.6156310057655,42.8571428571429,5.06085842408712,52.08199871877,0,0,0,100,1.34529147982063,0.0640614990390775,0,0,0.192184497117233,0,98.3984625240231,19.795003203075,1.40935297885971,78.7956438180653
"E01032787",2567,468,81,10,2008,2567,8,1,1,2557,2567,12,1,1,2553,2567,6,3,0,2558,2567,1453,124,990,2567,0,0,0,2567,2567,12,2,0,0,3,0,2550,2567,486,47,2034,18.2313985196728,3.15543435917413,0.389559797428905,78.2236073237242,0.311647837943124,0.0389559797428905,0.0389559797428905,99.6104402025711,0.467471756914686,0.0389559797428905,0.0389559797428905,99.4546162835995,0.233735878457343,0.116867939228672,0,99.649396182314,56.6030385664199,4.83054148811843,38.5664199454616,0,0,0,100,0.467471756914686,0.0779119594857811,0,0,0.116867939228672,0,99.3377483443709,18.9326061550448,1.83093104791586,79.2364627970393
